in,index,value
1132,1132,6.393927875817186
1133,1133,4.477038269168298
1134,1134,7.163810460827947
1135,1135,4.502160183102667
1136,1136,4.895276207056549
1137,1137,6.320958873182399
1138,1138,5.220131516157851
1139,1139,6.544318421112568
1140,1140,4.583238272336102
1141,1141,4.625024402206618
1142,1142,5.999196773926338
1143,1143,5.8575576825525015
1144,1144,6.198086016347985
1145,1145,4.522829333785126
1146,1146,4.851533070404216
1147,1147,6.784394604182552
1148,1148,4.396212306047609
1149,1149,6.508897576950285
1150,1150,5.0395315951510655
1151,1151,4.561082745858063
1152,1152,5.687984289129419
1153,1153,5.120018514763368
1154,1154,6.50822377505356
1155,1155,4.340181192986507
1156,1156,5.0353370115204195
1157,1157,6.119924037946278
1158,1158,4.467784862231178
1159,1159,6.836729786247343
1160,1160,4.7952627129933525
1161,1161,4.4595842807626624
1162,1162,6.281173037046062
1163,1163,4.999179097553253
1164,1164,6.388262773634105
1165,1165,4.452108759521864
1166,1166,4.9274469180096725
1167,1167,5.962483713591023
1168,1168,5.696110178420397
1169,1169,6.7687453358465515
1170,1170,4.423551311474787
1171,1171,4.502484413415424
1172,1172,6.353911528756768
1173,1173,4.918770995427587
1174,1174,7.100674598398175
1175,1175,4.9350715390936735
1176,1176,4.765356311819412
1177,1177,5.9837482804886015
1178,1178,4.947330794226949
1179,1179,6.671096802896626
1180,1180,4.544214465296798
1181,1181,4.848009261539573
1182,1182,6.673842137959228
1183,1183,4.601075365676826
1184,1184,6.811496844366822
1185,1185,4.286069335405033
1186,1186,4.408360343931558
1187,1187,6.207272797830454
1188,1188,4.800244462435131
1189,1189,6.618203443986611
1190,1190,4.536317578062096
1191,1191,4.831340307970029
1192,1192,6.16705433582778
1193,1193,5.466361466495222
1194,1194,6.152759961652068
1195,1195,4.322339046246633
1196,1196,4.637422833090893
1197,1197,6.371764390938958
1198,1198,4.734602495826017
1199,1199,6.8585621852783305
1200,1200,4.402355554505391
1201,1201,4.271791600268035
1202,1202,5.936307492898544
1203,1203,4.952218459573261
1204,1204,6.65147326937133
1205,1205,4.442825772953267
1206,1206,4.494973484453941
1207,1207,6.521942079494557
1208,1208,4.311349834391321
1209,1209,7.003093201359428
1210,1210,4.377858735373967
1211,1211,4.594579282750463
1212,1212,6.378001936649381
1213,1213,5.380473140873514
1214,1214,6.151567656457399
1215,1215,4.89524277920144
1216,1216,4.4641941679486745
1217,1217,6.047335332837347
1218,1218,5.529643683937831
1219,1219,6.201267529049668
1220,1220,4.1649757523558515
1221,1221,4.639456745462288
1222,1222,6.519289293015733
1223,1223,4.682447423281516
1224,1224,6.782845506551835
1225,1225,4.762666778819023
1226,1226,4.543718116470795
1227,1227,6.117982058839234
1228,1228,5.084331735976868
1229,1229,6.14995335326697
1230,1230,4.764477397858001
1231,1231,4.67970619296833
1232,1232,6.507378690419445
1233,1233,4.4066533201793305
1234,1234,7.178438684811154
1235,1235,4.510396444774479
1236,1236,4.3032372551678595
1237,1237,6.255226491299354
1238,1238,5.336648736449571
1239,1239,6.5797139385702
1240,1240,4.8022105372985875
1241,1241,4.881554271709755
1242,1242,6.273862048536262
1243,1243,5.842924302317947
1244,1244,6.016442548082261
1245,1245,4.795081327456949
1246,1246,4.490396769660601
1247,1247,6.477266763117855
1248,1248,4.472528004526002
1249,1249,6.922950872497392
1250,1250,4.858574024115414
1251,1251,4.544703523858721
1252,1252,6.241716576453305
1253,1253,5.200247343792905
1254,1254,6.401741905713463
1255,1255,5.121877838325183
1256,1256,4.690894884153204
1257,1257,6.356847852459202
1258,1258,4.164721140940465
1259,1259,7.317717781531374
1260,1260,4.148268812922808
1261,1261,4.673515840477671
1262,1262,6.153620472163251
1263,1263,5.300979066255234
1264,1264,6.515944642803316
1265,1265,4.511573991771256
1266,1266,4.781764547748606
1267,1267,6.022930308109653
1268,1268,5.588495661719129
1269,1269,6.27816501324984
1270,1270,4.7227307863703984
1271,1271,4.764471773740626
1272,1272,6.889171087598614
1273,1273,4.401644083847342
1274,1274,6.777479534354656
1275,1275,4.977630342325593
1276,1276,4.611720965226305
1277,1277,6.2186347222234435
1278,1278,5.0864394073325165
1279,1279,6.671268483419999
1280,1280,4.624199942711213
1281,1281,4.966417631502607
1282,1282,6.677570071438453
1283,1283,4.360556886031954
1284,1284,7.042681410598617
1285,1285,4.818580910010717
1286,1286,4.636583164935223
1287,1287,6.371447483164236
1288,1288,5.242932305998685
1289,1289,6.381629595482799
1290,1290,4.608527663140878
1291,1291,4.746013534690241
1292,1292,6.29296570918945
1293,1293,5.413227633503059
1294,1294,6.4548871966408505
1295,1295,4.493021569247214
1296,1296,4.425015955483409
1297,1297,6.3912396466654275
1298,1298,4.668096294959267
1299,1299,6.867735502928012
1300,1300,4.517035444328393
1301,1301,4.61363019593633
1302,1302,6.307002067560184
1303,1303,4.981064357363836
1304,1304,6.77025463371001
1305,1305,5.046427847214542
1306,1306,5.240808764373254
1307,1307,6.533444656789083
1308,1308,4.3202252877567116
1309,1309,7.241322595180968
1310,1310,4.649652906730054
1311,1311,4.472696003704772
1312,1312,5.8950767356397105
1313,1313,4.9638530448404925
1314,1314,6.362530872029344
1315,1315,4.269557841739705
1316,1316,4.773694631309367
1317,1317,5.926718489239667
1318,1318,5.4803991694237
1319,1319,6.335639215115312
1320,1320,4.440124985530824
1321,1321,4.776990830898392
1322,1322,6.651182115756886
1323,1323,4.527665537603822
1324,1324,6.853692734710243
1325,1325,4.887257508269118
1326,1326,4.604329775574725
1327,1327,6.058868639731824
1328,1328,5.101542313188228
1329,1329,6.722385151376196
1330,1330,4.697519256099232
1331,1331,4.895277676508881
1332,1332,6.42062234670412
1333,1333,4.580500017256671
1334,1334,6.8929915506688975
1335,1335,4.782528136823617
1336,1336,4.51917293088616
1337,1337,6.0956312991256745
1338,1338,5.327652543888117
1339,1339,6.358865285894718
1340,1340,4.877164828910907
1341,1341,4.3523417101307444
1342,1342,6.084514634625077
1343,1343,5.68840342581275
1344,1344,6.219065283225322
1345,1345,4.549846372454644
1346,1346,4.558547429591992
1347,1347,6.683549746500147
1348,1348,4.796672930775168
1349,1349,6.6165926597323
1350,1350,4.675685151801328
1351,1351,4.41641402341151
1352,1352,6.0126285421465235
1353,1353,4.978546912680406
1354,1354,6.947025740400861
1355,1355,4.531056692295291
1356,1356,4.4713851883542
1357,1357,6.4877247211872175
1358,1358,4.456321450219619
1359,1359,7.437655056204796
1360,1360,4.9127175915897485
1361,1361,4.369822249328806
1362,1362,6.097654746231119
1363,1363,5.238339407241718
1364,1364,6.7293490613598195
1365,1365,4.561877828355705
1366,1366,4.979747985228112
1367,1367,6.295818097614366
1368,1368,5.921948791817986
1369,1369,6.299179001322402
1370,1370,4.476401535610876
1371,1371,4.487724034648905
1372,1372,6.755723252035965
1373,1373,4.532220285906133
1374,1374,7.052832075100882
1375,1375,4.635898807981631
1376,1376,4.83757251949372
1377,1377,5.868840061381258
1378,1378,4.988846651254791
1379,1379,6.415684679343912
1380,1380,4.989576404848064
1381,1381,4.626567375608872
1382,1382,6.775200174727236
1383,1383,4.571630784930849
1384,1384,7.384916231945358
1385,1385,4.876627510407675
1386,1386,4.985238954318094
1387,1387,5.908545691614085
1388,1388,5.004504522493994
1389,1389,6.616028515883745
1390,1390,4.4520250556173515
1391,1391,4.8691631206722885
1392,1392,6.213024542028586
1393,1393,5.790813733062912
1394,1394,5.965901407251815
1395,1395,4.551047533721764
1396,1396,4.638586861002635
1397,1397,6.583953777832766
1398,1398,4.831039125971594
1399,1399,6.731387882038412
1400,1400,4.426448097971389
1401,1401,4.289799270917791
1402,1402,6.12409608492393
1403,1403,4.982490949779557
1404,1404,6.607816703872773
1405,1405,4.239138116084303
1406,1406,4.512640102770007
1407,1407,6.888543922878719
1408,1408,4.629325581609864
1409,1409,7.217005306141033
1410,1410,4.96552610692017
1411,1411,4.664375546988773
1412,1412,6.328559194087221
1413,1413,5.228195837083699
1414,1414,6.865552328608551
1415,1415,4.360213092719918
1416,1416,4.684020266166168
1417,1417,6.557834972071063
1418,1418,5.7092541198787226
1419,1419,5.761390556438615
1420,1420,4.419051143530988
1421,1421,4.714212878470245
1422,1422,6.732527668013675
1423,1423,4.975310619574209
1424,1424,6.730875658266893
1425,1425,4.721072840394018
1426,1426,4.627943069543884
1427,1427,6.208728812145077
1428,1428,5.38004876061631
1429,1429,6.635677676276835
1430,1430,4.70289377015221
1431,1431,4.584257216537517
1432,1432,6.549261915256313
1433,1433,4.262280594798597
1434,1434,7.392858976684993
1435,1435,4.737378679845229
1436,1436,4.291389407311907
1437,1437,6.075638022356887
1438,1438,5.375598237263584
1439,1439,6.471441620165766
1440,1440,4.691389771987665
1441,1441,4.936853100414319
1442,1442,6.062945498042282
1443,1443,5.218807873250996
1444,1444,6.0981716450552295
1445,1445,4.532874804182214
1446,1446,4.4854110545142865
1447,1447,6.872757540331904
1448,1448,4.408596387095079
1449,1449,6.970565760574493
1450,1450,4.27914250863276
1451,1451,4.613071243421883
1452,1452,5.813232032805032
1453,1453,5.0861891804088595
1454,1454,6.391272669904909
1455,1455,4.815198617613644
1456,1456,4.800173645487932
1457,1457,6.649695916359704
1458,1458,4.652434045600296
1459,1459,7.1781157104408715
1460,1460,4.778755341258821
1461,1461,4.706382467456185
1462,1462,6.014667400755905
1463,1463,4.86134319959071
1464,1464,6.485554038077248
1465,1465,4.761408548000839
1466,1466,4.9916448544534076
1467,1467,6.088750447257868
1468,1468,5.550037708065737
1469,1469,6.380568273305116
1470,1470,4.419542214932674
1471,1471,4.7733567104406465
1472,1472,6.655872513914469
1473,1473,4.878998170053943
1474,1474,6.715227650806637
1475,1475,4.93011970163635
1476,1476,4.745559889528179
1477,1477,5.776491610000466
1478,1478,5.4032391337095795
1479,1479,6.500426388567879
1480,1480,4.82841920106715
1481,1481,4.544023252901401
1482,1482,6.49196397914021
1483,1483,4.601235309787975
1484,1484,6.901173025248501
1485,1485,4.599933681049119
1486,1486,4.919740273424602
1487,1487,6.117559949366645
1488,1488,5.077244724653978
1489,1489,6.500081847286465
1490,1490,4.371863113198893
1491,1491,4.786755944146883
1492,1492,6.218606926158937
1493,1493,5.864081174546548
1494,1494,6.156896652109442
1495,1495,4.28303030735132
1496,1496,4.529127827973146
1497,1497,6.560543972599426
1498,1498,4.348049740071124
1499,1499,6.811190526007591
1500,1500,4.751338399567183
1501,1501,4.396319766774564
1502,1502,6.283762354286996
1503,1503,5.065021988596687
1504,1504,6.710477808669723
1505,1505,4.314533837021727
1506,1506,4.674278003829139
1507,1507,6.353809756832906
1508,1508,4.06884938248066
1509,1509,7.057933196033604
1510,1510,4.906780386834544
1511,1511,4.435057719049742
1512,1512,6.214913630648758
1513,1513,5.18960426852411
1514,1514,6.648272847502025
1515,1515,4.935534921113319
1516,1516,4.52056426208526
1517,1517,6.406178791568901
1518,1518,5.7128148714144045
1519,1519,5.934383155199516
1520,1520,4.2259214753504395
1521,1521,4.193475177398232
1522,1522,6.637721394881821
1523,1523,4.603118479724522
1524,1524,6.672539058534655
1525,1525,4.494942491935242
1526,1526,4.67890568083273
1527,1527,5.797050397965897
1528,1528,5.213795388298506
1529,1529,6.426640400261783
1530,1530,4.7963206805058185
1531,1531,4.794122663456808
1532,1532,6.764770731453501
1533,1533,4.666321143747004
1534,1534,7.146554741680206
1535,1535,4.797233915617011
1536,1536,4.506028541850983
1537,1537,6.535726651925934
1538,1538,5.70722156854634
1539,1539,6.447560681875404
1540,1540,4.551876060435738
1541,1541,4.6715695297831346
1542,1542,5.945367516534445
1543,1543,5.600383790960954
1544,1544,6.453330599224459
1545,1545,4.501005839005694
1546,1546,4.691485759725877
1547,1547,6.617050259627047
1548,1548,4.562135034818849
1549,1549,6.492733340634112
1550,1550,4.598195197068758
1551,1551,4.7371065324120805
1552,1552,6.025020343370144
1553,1553,5.200957440168887
1554,1554,6.666378510083372
1555,1555,4.861915318699593
1556,1556,4.524446211519612
1557,1557,6.477811839127709
1558,1558,4.418690247148853
1559,1559,7.088643519343888
1560,1560,4.608097960913767
1561,1561,4.594694903834823
1562,1562,6.119894114163572
1563,1563,5.159769996504359
1564,1564,6.755423576505643
1565,1565,4.8011650959496315
1566,1566,5.017485145570245
1567,1567,6.063587735421333
1568,1568,5.760749244677932
1569,1569,6.172843092913696
1570,1570,4.529448824962733
1571,1571,4.593851494432412
1572,1572,6.742456495413815
1573,1573,4.842379739129942
1574,1574,6.8921787313822165
1575,1575,5.055817374756362
1576,1576,4.889633039285604
1577,1577,6.082523403100566
1578,1578,5.316536013797991
1579,1579,6.701201646376946
1580,1580,4.735672254803895
1581,1581,4.566651621305091
1582,1582,6.844805615423484
1583,1583,4.46394351922194
1584,1584,6.763724189188132
1585,1585,4.555769521904454
1586,1586,4.6845088460879
1587,1587,6.259058430596575
1588,1588,4.939466729920698
1589,1589,6.763569389376418
1590,1590,4.496060166011548
1591,1591,4.617311664519564
1592,1592,6.255481124177266
1593,1593,5.579716165029223
1594,1594,6.1923546771238875
1595,1595,4.5100852841613985
1596,1596,4.722550046921119
1597,1597,6.650353366533977
1598,1598,4.798843073865676
1599,1599,6.886907073090606
1600,1600,4.7450635191168065
1601,1601,4.846928980598361
1602,1602,6.217234300302302
1603,1603,5.0214206243963275
1604,1604,6.703204452835128
1605,1605,4.488725540477635
1606,1606,4.592127544858552
1607,1607,6.670131275033198
1608,1608,4.35258311548795
1609,1609,7.150555141641171
1610,1610,4.574054721443703
1611,1611,4.701481266370518
1612,1612,6.172731390501346
1613,1613,5.4405550216622025
1614,1614,6.40935517913857
1615,1615,4.566695372854209
1616,1616,5.0527243874251795
1617,1617,6.311342740276339
1618,1618,5.554599692421979
1619,1619,5.967124321891063
1620,1620,4.381655033384014
1621,1621,4.40280381192478
1622,1622,6.1590115269728
1623,1623,4.469964632025823
1624,1624,6.860124804569996
1625,1625,4.714041555162552
1626,1626,4.451496222130772
1627,1627,5.68944423375093
